AB_category	sample	sum_abund	country	rank	max_rank
phenicol	222_257_20111020_FRAG_BC_222_257_F3_257	1.16487893232812e-07	RUS	0.901209677419355	496
phenicol	Tomsk_2014_02_28_1_L02_L03_merg_27_50trimmed_T_F3	4.19273446330872e-07	RUS_HOBL	0.975806451612903	496
phenicol	SRS018427	8.42203439976565e-10	USA	0.179435483870968	496
phenicol	T1_T16_20140211_FRAG_BC_T1_T16_F3_T11	7.65458828484291e-08	RUS_HOBL	0.860887096774194	496
phenicol	211_251_20111102_FRAG_BC_211_251_F3_211	2.82514705101117e-08	RUS	0.743951612903226	496
phenicol	SRS013951	3.35348176060364e-09	USA	0.362903225806452	496
phenicol	202_209_20111028_FRAG_BC_202_209_F3_204	1.37504281885687e-08	RUS	0.610887096774194	496
phenicol	61_106_20121101_FRAG_BC_61_106_F3_74	1.67773322235788e-08	RUS	0.639112903225806	496
phenicol	Tomsk_2014_02_28_1_L01_11_50trimmed_T_F3	7.5904984822384e-08	RUS_HOBL	0.856854838709677	496
phenicol	Tomsk_2014_02_28_1_L01_14_50trimmed_T_F3	2.94795264429021e-08	RUS_HOBL	0.754032258064516	496
phenicol	1P_phi2_20120514_FRAG_BC_1P_phi2_F3_1P	1.88800449586068e-08	RUS	0.663306451612903	496
phenicol	176_317_mix_20111217_FRAG_BC_176_317_mix_F3_316	5.75469706305361e-09	RUS	0.439516129032258	496
phenicol	176_317_mix_20111217_FRAG_BC_176_317_mix_F3_312	4.88982055514232e-09	RUS	0.407258064516129	496
phenicol	Tomsk_2014_02_28_1_L02_L03_merg_40_50trimmed_T_F3	7.88214485123992e-08	RUS_HOBL	0.870967741935484	496
phenicol	211_251_20111102_FRAG_BC_211_251_F3_216	1.96778481012547e-08	RUS	0.667338709677419	496
phenicol	MH0013_081120	4.10431242318649e-09	EUR	0.381048387096774	496
phenicol	SRR413557merged	1.48007696931786e-09	CHN	0.241935483870968	496
phenicol	SRR413766merged	1.1221350273831e-08	CHN	0.560483870967742	496
phenicol	1P_phi2_20120514_FRAG_BC_1P_phi2_F3_41P	1.3302445224363e-08	RUS	0.598790322580645	496
phenicol	SRR413580merged	1.31247202511061e-07	CHN	0.919354838709677	496
phenicol	SRR413717merged	8.81901009261371e-09	CHN	0.520161290322581	496
phenicol	SRR413558merged	9.38792905371771e-10	CHN	0.189516129032258	496
phenicol	185_210_20111102_FRAG_BC_185_210_F3_193	1.6183838759627e-08	RUS	0.631048387096774	496
phenicol	kazan5500_2014_03_31_1_L02_60BR_50trimmed_T_F3	3.26986320023151e-08	RUS_HOBL	0.776209677419355	496
phenicol	SRR413743merged	2.57635419716776e-07	CHN	0.955645161290323	496
phenicol	SRR413618merged	7.64137657793072e-08	CHN	0.858870967741935	496
phenicol	SRR413716merged	6.2880204328012e-09	CHN	0.451612903225806	496
phenicol	solid0717_20101126_FRAG_BC_1_Barcoded_pool_F3_Lib_38	1.63089668322168e-08	RUS	0.633064516129032	496
phenicol	MH0081_090130	1.47773272293129e-09	EUR	0.23991935483871	496
phenicol	MH0001_081026	1.60638338027317e-09	EUR	0.254032258064516	496
phenicol	SRR413707merged	8.1823523214672e-09	CHN	0.51008064516129	496
phenicol	MH0075_090125	2.21928413963553e-08	EUR	0.685483870967742	496
phenicol	SRR413769merged	1.36877962804739e-09	CHN	0.223790322580645	496
phenicol	SRR413770merged	1.29145085855296e-08	CHN	0.590725806451613	496
phenicol	61_106_20121101_FRAG_BC_61_106_F3_106	1.08465846894901e-06	RUS	0.991935483870968	496
phenicol	SRR413599merged	2.99039191733668e-08	CHN	0.76008064516129	496
phenicol	Sh_260_20111020_FRAG_BC_Sh_260_F3_255	3.67945768515742e-09	RUS	0.366935483870968	496
phenicol	T17_Br25_20140328_FRAG_BC_T17_Br25_F3_T25	2.58983716694367e-08	RUS_HOBL	0.727822580645161	496
phenicol	kazan5500_2014_03_31_1_L02_49BR_50trimmed_T_F3	5.57217448058967e-09	RUS_HOBL	0.431451612903226	496
phenicol	T1_T16_20140211_FRAG_BC_T1_T16_F3_T3	1.20801582358552e-08	RUS_HOBL	0.584677419354839	496
phenicol	SRR413560merged	1.14770851440185e-08	CHN	0.568548387096774	496
phenicol	MH0008_081123	1.21455850927916e-07	EUR	0.909274193548387	496
phenicol	MH0003_090107	2.15885651378072e-09	EUR	0.294354838709677	496
phenicol	MH0067_090126	1.19966409144393e-09	EUR	0.213709677419355	496
phenicol	SRR413608merged	5.74932158291122e-09	CHN	0.4375	496
phenicol	SRR413591merged	1.98509079816034e-09	CHN	0.282258064516129	496
phenicol	T17_Br25_20140328_FRAG_BC_T17_Br25_F3_Br05	1.19509719065527e-07	RUS_HOBL	0.907258064516129	496
phenicol	T17_Br25_20140328_FRAG_BC_T17_Br25_F3_Br02	2.35912759791272e-08	RUS_HOBL	0.703629032258065	496
phenicol	211_251_20111102_FRAG_BC_211_251_F3_215	4.40986904667775e-08	RUS	0.808467741935484	496
phenicol	SRR413570merged	1.6197480443266e-07	CHN	0.925403225806452	496
phenicol	SRS011271	2.38171042233705e-10	USA	0.0866935483870968	496
phenicol	MH0068_090126	2.31872220836743e-09	EUR	0.306451612903226	496
phenicol	SRS015794	1.45579360730075e-09	USA	0.233870967741935	496
phenicol	SRR413566merged	8.42772308813702e-08	CHN	0.881048387096774	496
phenicol	SRR413604merged	5.92623250180977e-09	CHN	0.441532258064516	496
phenicol	Sh_260_20111020_FRAG_BC_Sh_260_F3_256	4.54323852252042e-10	RUS	0.11491935483871	496
phenicol	SRR413616merged	1.81676249114764e-08	CHN	0.653225806451613	496
phenicol	MH0028_090121	2.46906411142608e-08	EUR	0.713709677419355	496
phenicol	SRR413600merged	5.04470806101397e-09	CHN	0.417338709677419	496
phenicol	SRR413637merged	3.44314516047199e-07	CHN	0.965725806451613	496
phenicol	SRR413577merged	1.06383687187909e-08	CHN	0.55241935483871	496
phenicol	SRR413597merged	2.30043658168868e-09	CHN	0.304435483870968	496
phenicol	SRR413757merged	5.47326261100751e-08	CHN	0.826612903225806	496
phenicol	280_287_20111115_FRAG_BC_280_287_F3_286	3.55505671259324e-08	RUS	0.788306451612903	496
phenicol	SRR413562merged	2.34712106940676e-08	CHN	0.701612903225806	496
phenicol	SRR413594merged	7.38966207265409e-09	CHN	0.487903225806452	496
phenicol	Tomsk_2014_02_28_1_L01_13_50trimmed_T_F3	2.44615134619001e-07	RUS_HOBL	0.949596774193548	496
phenicol	SRR413572merged	4.4999712074442e-08	CHN	0.814516129032258	496
phenicol	61_106_20121101_FRAG_BC_61_106_F3_105	8.09460456768996e-08	RUS	0.875	496
phenicol	BC_9_16_20111003_FRAG_BC_BC_1_8_20111003_F3_104	2.28994330725369e-09	RUS	0.30241935483871	496
phenicol	202_209_20111028_FRAG_BC_202_209_F3_206	3.78792027164979e-08	RUS	0.800403225806452	496
phenicol	MH0079_090130	2.21595290472626e-08	EUR	0.683467741935484	496
phenicol	MH0076_090130	3.99937385802878e-09	EUR	0.377016129032258	496
phenicol	MH0010_081120	2.92044507629021e-10	EUR	0.092741935483871	496
phenicol	Spb_9_16_20110305_FRAG_BC_Spb_9_16_F3_68	2.23342189987624e-09	RUS	0.300403225806452	496
phenicol	1P_phi2_20120514_FRAG_BC_1P_phi2_F3_6P	2.2268070618583e-09	RUS	0.298387096774194	496
phenicol	261_268_20111115_FRAG_BC_261_268_F3_264	2.91924872694666e-08	RUS	0.75	496
phenicol	61_106_20121101_FRAG_BC_61_106_F3_66	5.5141651660534e-09	RUS	0.429435483870968	496
phenicol	SRR413764merged	2.64426731832215e-08	CHN	0.733870967741935	496
phenicol	185_210_20111102_FRAG_BC_185_210_F3_192	2.34168168125352e-08	RUS	0.699596774193548	496
phenicol	222_257_20111020_FRAG_BC_222_257_F3_230	3.7363406633146e-08	RUS	0.798387096774194	496
phenicol	1P_phi2_20120514_FRAG_BC_1P_phi2_F3_40P	1.17657530615957e-08	RUS	0.576612903225806	496
phenicol	SRR413625merged	2.89087789396622e-09	CHN	0.348790322580645	496
phenicol	1P_phi2_20120514_FRAG_BC_1P_phi2_F3_43P	1.65664114708074e-08	RUS	0.637096774193548	496
phenicol	SRS024625	7.18184802624635e-10	USA	0.159274193548387	496
phenicol	SRS015578	1.07290627281115e-09	USA	0.201612903225806	496
phenicol	SRS023971	6.01535952392323e-10	USA	0.131048387096774	496
phenicol	222_257_20111020_FRAG_BC_222_257_F3_253	6.10867316622879e-08	RUS	0.842741935483871	496
phenicol	SRS013521	1.11219687055957e-10	USA	0.0403225806451613	496
phenicol	SRS078176	2.71012091809756e-09	USA	0.332661290322581	496
phenicol	SRR413628merged	1.29714339448018e-08	CHN	0.592741935483871	496
phenicol	MH0017_081119	2.40818703259116e-09	EUR	0.318548387096774	496
phenicol	261_268_20111115_FRAG_BC_261_268_F3_267	3.33336266547318e-08	RUS	0.778225806451613	496
phenicol	SRR413621merged	1.74542119492967e-08	CHN	0.645161290322581	496
phenicol	SRR413606merged	9.17043602961144e-09	CHN	0.526209677419355	496
phenicol	SRS016954	7.93044486614925e-10	USA	0.167338709677419	496
phenicol	61_106_20121101_FRAG_BC_61_106_F3_73	7.23951316601467e-08	RUS	0.854838709677419	496
phenicol	SRR413565merged	1.17395319154087e-08	CHN	0.574596774193548	496
phenicol	SRR413582merged	1.53389977560305e-07	CHN	0.921370967741935	496
phenicol	1P_phi2_20120514_FRAG_BC_1P_phi2_F3_13P	2.49269523116084e-07	RUS	0.953629032258065	496
phenicol	SRR413735merged	2.84117278400545e-09	CHN	0.344758064516129	496
phenicol	SRR413734merged	6.10198276431846e-08	CHN	0.840725806451613	496
phenicol	T17_Br25_20140328_FRAG_BC_T17_Br25_F3_T18	1.26474099275802e-06	RUS_HOBL	0.995967741935484	496
phenicol	SRR413622merged	2.97290774326688e-08	CHN	0.758064516129032	496
phenicol	T17_Br25_20140328_FRAG_BC_T17_Br25_F3_T26	2.2690918381771e-08	RUS_HOBL	0.689516129032258	496
phenicol	T17_Br25_20140328_FRAG_BC_T17_Br25_F3_T24	2.70961223760665e-08	RUS_HOBL	0.73991935483871	496
phenicol	SRR413639merged	1.82421092296089e-07	CHN	0.935483870967742	496
phenicol	MH0066_090126	7.16947614241522e-09	EUR	0.475806451612903	496
phenicol	kazan5500_2014_03_31_1_L01_19BR_50trimmed_T_F3	5.00413395266275e-09	RUS_HOBL	0.415322580645161	496
phenicol	SRR413610merged	1.15142042467555e-08	CHN	0.570564516129032	496
phenicol	SRR413719merged	1.80390881088316e-07	CHN	0.933467741935484	496
phenicol	Tomsk_2014_02_28_1_L02_L03_merg_36_50trimmed_T_F3	2.27539277083557e-08	RUS_HOBL	0.691532258064516	496
phenicol	SRR413563merged	3.55285482156229e-09	CHN	0.36491935483871	496
phenicol	SRR413759merged	2.69947444342139e-07	CHN	0.959677419354839	496
phenicol	SRR413601merged	2.30791425455182e-07	CHN	0.943548387096774	496
phenicol	SRR413765merged	4.83677346505645e-07	CHN	0.977822580645161	496
phenicol	SRR413593merged	1.34255705806058e-08	CHN	0.606854838709677	496
phenicol	MH0038_090122	3.92226225783501e-09	EUR	0.375	496
phenicol	Tomsk_2014_02_28_1_L02_L03_merg_28_50trimmed_T_F3	2.47338707626586e-06	RUS_HOBL	1	496
phenicol	Tomsk_2014_02_28_1_L01_15_50trimmed_T_F3	2.18621548836226e-08	RUS_HOBL	0.679435483870968	496
phenicol	SRS023583	7.15274436759886e-10	USA	0.157258064516129	496
phenicol	SRS013158	6.61332237870705e-10	USA	0.143145161290323	496
phenicol	SRR413620merged	2.81529690879644e-08	CHN	0.741935483870968	496
phenicol	SRR413758merged	5.1198681539752e-08	CHN	0.820564516129032	496
phenicol	SRR413711merged	4.90895543015493e-08	CHN	0.818548387096774	496
phenicol	176_317_mix_20111217_FRAG_BC_176_317_mix_F3_314	1.33462730982456e-08	RUS	0.602822580645161	496
phenicol	SRR413760merged	1.76001052479067e-09	CHN	0.266129032258065	496
phenicol	SRS049959	6.51401346971203e-09	USA	0.455645161290323	496
phenicol	202_209_20111028_FRAG_BC_202_209_F3_209	7.0308216431662e-08	RUS	0.852822580645161	496
phenicol	SRR413713merged	2.9037792347383e-08	CHN	0.747983870967742	496
phenicol	SRR413627merged	1.15875315390037e-08	CHN	0.57258064516129	496
phenicol	SRR413592merged	1.54843866765418e-08	CHN	0.625	496
phenicol	SRR413752merged	5.34325044234485e-09	CHN	0.425403225806452	496
phenicol	T17_Br25_20140328_FRAG_BC_T17_Br25_F3_T22	2.42516416411585e-07	RUS_HOBL	0.94758064516129	496
phenicol	SRS045004	8.68055504419308e-10	USA	0.181451612903226	496
phenicol	SRS019397	6.24542988878572e-11	USA	0.0221774193548387	496
phenicol	SRS017521	3.43696393535064e-08	USA	0.782258064516129	496
phenicol	SRS015369	8.24342722939888e-10	USA	0.17741935483871	496
phenicol	SRS043001	8.68149852071312e-10	USA	0.183467741935484	496
phenicol	1P_phi2_20120514_FRAG_BC_1P_phi2_F3_12P	2.53949321797091e-08	RUS	0.723790322580645	496
phenicol	MH0006_081120	3.06780669322811e-09	EUR	0.354838709677419	496
phenicol	SRS013476	6.83890372488812e-10	USA	0.147177419354839	496
phenicol	Tomsk_2014_02_28_1_L02_L03_merg_32_50trimmed_T_F3	2.27607133405953e-08	RUS_HOBL	0.693548387096774	496
phenicol	SRR413721merged	5.2849491805156e-08	CHN	0.824596774193548	496
phenicol	MH0026_081224	2.70080138741052e-09	EUR	0.330645161290323	496
phenicol	SRS019685	8.70874398982949e-09	USA	0.518145161290323	496
phenicol	SRR413567merged	5.54396728587698e-08	CHN	0.828629032258065	496
phenicol	MH0030_090121	2.86600946723478e-08	EUR	0.745967741935484	496
phenicol	SRS017307	1.17107973042559e-10	USA	0.0524193548387097	496
phenicol	Sh_260_20111020_FRAG_BC_Sh_260_F3_260	1.18410206631249e-09	RUS	0.211693548387097	496
phenicol	SRS048164	4.36126196651503e-10	USA	0.110887096774194	496
phenicol	MH0064_090126	8.77255202935692e-10	EUR	0.185483870967742	496
phenicol	MH0025_090121	9.06521270448331e-08	EUR	0.88508064516129	496
phenicol	SRS063985	1.86489361561982e-08	USA	0.659274193548387	496
phenicol	MH0059_090105	8.06866225896339e-09	EUR	0.508064516129032	496
phenicol	SRS014313	2.60502968590854e-10	USA	0.0907258064516129	496
phenicol	222_257_20111020_FRAG_BC_222_257_F3_229	5.89764813690096e-08	RUS	0.838709677419355	496
phenicol	kazan5500_2014_03_31_1_L02_59BR_50trimmed_T_F3	1.71350777670349e-08	RUS_HOBL	0.643145161290323	496
phenicol	MH0077_090130	1.63876410297552e-08	EUR	0.63508064516129	496
phenicol	T17_Br25_20140328_FRAG_BC_T17_Br25_F3_Br04	8.06402047358218e-09	RUS_HOBL	0.506048387096774	496
phenicol	Tomsk_2014_02_28_1_L02_L03_merg_31_50trimmed_T_F3	1.12748126871237e-07	RUS_HOBL	0.897177419354839	496
phenicol	MH0044_090125	3.19095619513507e-08	EUR	0.772177419354839	496
phenicol	MH0050_090201	4.32526807581563e-08	EUR	0.806451612903226	496
phenicol	SRS017433	1.16330623562194e-09	USA	0.209677419354839	496
phenicol	61_106_20121101_FRAG_BC_61_106_F3_76	4.10188382604401e-07	RUS	0.971774193548387	496
phenicol	185_210_20111102_FRAG_BC_185_210_F3_191	3.09146774307951e-08	RUS	0.764112903225806	496
phenicol	SRS024132	1.77625981730467e-09	USA	0.268145161290323	496
phenicol	MH0022_081119	1.57517568841948e-09	EUR	0.252016129032258	496
phenicol	SRS023526	1.38174933786567e-10	USA	0.0544354838709677	496
phenicol	SRS053398	6.60042381491515e-10	USA	0.141129032258065	496
phenicol	SRS053335	3.84249265112945e-10	USA	0.102822580645161	496
phenicol	SRS014235	3.0027741622805e-08	USA	0.762096774193548	496
phenicol	SRR413595merged	1.78367389930905e-09	CHN	0.270161290322581	496
phenicol	202_209_20111028_FRAG_BC_202_209_F3_207	5.19139154183903e-08	RUS	0.82258064516129	496
phenicol	kazan5500_2014_03_31_1_L02_64BR_50trimmed_T_F3	1.99225962311323e-07	RUS_HOBL	0.939516129032258	496
phenicol	MH0054_090125	1.48429894791006e-08	EUR	0.618951612903226	496
phenicol	MH0084_090126	2.38811682239545e-09	EUR	0.316532258064516	496
phenicol	SRS016203	2.22080985798158e-10	USA	0.0826612903225806	496
phenicol	SRS016335	6.26069339498664e-09	USA	0.449596774193548	496
phenicol	SRR413585merged	3.90033187263405e-07	CHN	0.967741935483871	496
phenicol	280_287_20111115_FRAG_BC_280_287_F3_281	7.26158766898133e-09	RUS	0.483870967741935	496
phenicol	SRS023914	6.19717890864233e-10	USA	0.13508064516129	496
phenicol	SRS052697	9.24513467646662e-10	USA	0.1875	496
phenicol	SRS051031	8.18670374307431e-10	USA	0.173387096774194	496
phenicol	SRS015854	7.52604425471853e-11	USA	0.030241935483871	496
phenicol	SRS019161	1.48236953181473e-09	USA	0.243951612903226	496
phenicol	SRS017191	1.83798132179874e-08	USA	0.655241935483871	496
phenicol	MH0034_090122	1.94454848290016e-09	EUR	0.276209677419355	496
phenicol	SRS064557	1.02584317614943e-09	USA	0.19758064516129	496
phenicol	SRS050752	3.02935943754431e-09	USA	0.352822580645161	496
phenicol	SRS043701	1.51151159748307e-10	USA	0.0604838709677419	496
phenicol	SRS019030	6.57857267398431e-09	USA	0.461693548387097	496
phenicol	SRS017701	2.83708693639316e-09	USA	0.342741935483871	496
phenicol	MH0052_090201	5.63661122748383e-09	EUR	0.435483870967742	496
phenicol	SRS056519	4.91686519926982e-09	USA	0.409274193548387	496
phenicol	232_250_20111116_FRAG_BC_232_250_F3_249	6.5874550899899e-09	RUS	0.463709677419355	496
phenicol	SRS014683	6.52323479506966e-09	USA	0.459677419354839	496
phenicol	SRS045645	1.42286020217103e-09	USA	0.227822580645161	496
phenicol	MH0032_090121	1.00472760554903e-09	EUR	0.193548387096774	496
phenicol	SRS018575	2.74421450170189e-09	USA	0.340725806451613	496
phenicol	SRS049712	4.71192379322134e-09	USA	0.401209677419355	496
phenicol	MH0021_090201	7.86571987643745e-09	EUR	0.497983870967742	496
phenicol	61_106_20121101_FRAG_BC_61_106_F3_70	4.96098345049728e-09	RUS	0.413306451612903	496
phenicol	SRR413556merged	1.00226588417565e-08	CHN	0.536290322580645	496
phenicol	61_106_20121101_FRAG_BC_61_106_F3_100	1.22904548140801e-08	RUS	0.588709677419355	496
phenicol	MH0019_081119	1.3375187422421e-09	EUR	0.221774193548387	496
phenicol	SRS057717	9.95984541732804e-09	USA	0.534274193548387	496
phenicol	MH0020_090120	3.11282425020182e-10	EUR	0.0967741935483871	496
phenicol	SRS015133	9.79418106180063e-09	USA	0.532258064516129	496
phenicol	MH0039_081226	2.07906010084016e-09	EUR	0.288306451612903	496
phenicol	SRS020328	5.29089330256497e-09	USA	0.419354838709677	496
phenicol	SRS011529	2.00422103397349e-10	USA	0.0766129032258065	496
phenicol	232_250_20111116_FRAG_BC_232_250_F3_236	1.00154606007359e-07	RUS	0.893145161290323	496
phenicol	SRS047014	2.45942865577399e-08	USA	0.711693548387097	496
phenicol	kazan5500_2014_03_31_1_L02_48BR_50trimmed_T_F3	7.96065961137666e-09	RUS_HOBL	0.502016129032258	496
phenicol	Tomsk_2014_02_28_1_L02_L03_merg_30_50trimmed_T_F3	2.48021649613435e-08	RUS_HOBL	0.715725806451613	496
phenicol	SRS015663	2.55557546139572e-09	USA	0.320564516129032	496
phenicol	130_179_2_20120514_FRAG_BC_130_179_2_F3_130	1.57666866320036e-08	RUS	0.627016129032258	496
phenicol	kazan5500_2014_03_31_1_L03_43BR_50trimmed_T_F3	1.20608723841379e-08	RUS_HOBL	0.582661290322581	496
macrolide	Spb_9_16_20110305_FRAG_BC_Spb_9_16_F3_69	3.3235782597421e-08	RUS	0.269005847953216	513
streptogramin antibiotic	Spb_9_16_20110305_FRAG_BC_Spb_9_16_F3_69	1.04846822249529e-08	RUS	0.148727984344423	511
macrolide	MH0059_090105	7.79832635057169e-09	EUR	0.0974658869395711	513
streptogramin antibiotic	MH0059_090105	1.2914818310596e-09	EUR	0.0332681017612524	511
macrolide	SRS022137	1.79021909762121e-07	USA	0.676413255360624	513
streptogramin antibiotic	SRS022137	1.78872368566425e-07	USA	0.735812133072407	511
macrolide	solid0717_20101126_FRAG_BC_1_Barcoded_pool_F3_Lib_15	6.98194618729935e-09	RUS	0.0857699805068226	513
streptogramin antibiotic	solid0717_20101126_FRAG_BC_1_Barcoded_pool_F3_Lib_15	7.88158689590095e-10	RUS	0.0215264187866928	511
macrolide	SRS047044	1.83052096196547e-09	USA	0.0292397660818713	513
streptogramin antibiotic	SRS047044	9.43644975463173e-10	USA	0.0273972602739726	511
macrolide	SRS019397	1.94705034795405e-10	USA	0.00194931773879142	513
streptogramin antibiotic	SRS019397	1.94705034795405e-10	USA	0.00195694716242661	511
macrolide	SRS016203	2.14173555714692e-07	USA	0.729044834307992	513
streptogramin antibiotic	SRS016203	2.14173555714692e-07	USA	0.790606653620352	511
macrolide	BC_9_16_20111003_FRAG_BC_BC_1_8_20111003_F3_101	5.89731233781341e-09	RUS	0.0721247563352826	513
streptogramin antibiotic	BC_9_16_20111003_FRAG_BC_BC_1_8_20111003_F3_101	5.57033206740815e-09	RUS	0.0880626223091976	511
tetracycline derivative	SRR413567merged	3.74486275114769e-07	CHN	0.591439688715953	514
tetracycline derivative	SRR413575merged	3.29693883497101e-07	CHN	0.478599221789883	514
tetracycline derivative	kazan5500_2014_03_31_1_L03_29BR_50trimmed_T_F3	3.48071486263508e-07	RUS_HOBL	0.519455252918288	514
tetracycline derivative	Spb_9_16_20110305_FRAG_BC_Spb_9_16_F3_71	2.38651755387667e-07	RUS	0.24124513618677	514
tetracycline derivative	1P_phi2_20120514_FRAG_BC_1P_phi2_F3_13P	7.22061185738328e-07	RUS	0.926070038910506	514
tetracycline derivative	SRS014613	3.02381309889298e-07	USA	0.398832684824903	514
tetracycline derivative	1P_phi2_20120514_FRAG_BC_1P_phi2_F3_9P	1.82994405034129e-07	RUS	0.136186770428016	514
tetracycline derivative	T17_Br25_20140328_FRAG_BC_T17_Br25_F3_T24	5.55507490937046e-07	RUS_HOBL	0.844357976653696	514
tetracycline derivative	Sh_260_20111020_FRAG_BC_Sh_260_F3_258	3.65879677623982e-06	RUS	0.996108949416342	514
aminoglycoside	SRS011529	2.06123833492056e-09	USA	0.0901960784313725	510
aminoglycoside	SRS022071	8.16682896566046e-09	USA	0.392156862745098	510
aminoglycoside	SRS062427	2.97975841269241e-10	USA	0.00588235294117647	510
aminoglycoside	SRS013951	5.78458795591604e-09	USA	0.268627450980392	510
aminoglycoside	185_210_20111102_FRAG_BC_185_210_F3_191	3.23458142950316e-09	RUS	0.172549019607843	510
aminoglycoside	MH0054_090125	5.37933966548576e-08	EUR	0.825490196078431	510
aminoglycoside	SRS058770	1.34932112703704e-08	USA	0.529411764705882	510
aminoglycoside	SRS014459	7.26959740863996e-09	USA	0.343137254901961	510
aminoglycoside	61_106_20121101_FRAG_BC_61_106_F3_66	8.99215459057969e-09	RUS	0.441176470588235	510
aminoglycoside	130_179_2_20120514_FRAG_BC_130_179_2_F3_178	2.39392679138372e-08	RUS	0.649019607843137	510
aminoglycoside	SRS052027	7.03989699731408e-09	USA	0.335294117647059	510
aminoglycoside	SRS015065	1.11929539999241e-08	USA	0.496078431372549	510
aminoglycoside	77_Omsk_20120215_FRAG_BC_77_Omsk_F3_184	7.02808569797388e-09	RUS	0.333333333333333	510
